rank,content_id,client_id,model_score,archetype,reason_code,action,impressions_90d,sessions_90d,content_age_days,ctr,avg_position,word_count,engagement_rate
2027,content_f78762b4f26c,client_349c41201b,0.43756215612706795,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14406,149,95,0.35,12.3,3021.0,9.4
2028,content_46c179f1a6a8,client_9f14025af0,0.43728441903443566,HOLD,LOW_PRIORITY_SIGNAL,HOLD,36,2,249,5.56,7.9,3002.0,0.0
2029,content_3cf8ce069ccb,client_349c41201b,0.4372019394797477,HOLD,LOW_PRIORITY_SIGNAL,HOLD,30593,77,119,0.2,5.0,2798.0,2.6
2030,content_b11a3b27f234,client_624b60c58c,0.43695190454088556,HOLD,LOW_PRIORITY_SIGNAL,HOLD,67,12,112,4.48,5.3,3734.0,0.0
2031,content_f2216ccfdb1d,client_349c41201b,0.43692226852502614,HOLD,LOW_PRIORITY_SIGNAL,HOLD,29455,128,119,0.41,12.4,2704.0,0.78
2032,content_14af58873e4f,client_349c41201b,0.4368823991477888,HOLD,LOW_PRIORITY_SIGNAL,HOLD,163479,1554,124,0.59,6.5,2983.0,0.9
2033,content_62791a0a5ff4,client_349c41201b,0.43677845612042027,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7678,140,124,1.3,11.6,2820.0,3.57
2034,content_66a8801e9646,client_9f14025af0,0.4364101572544975,HOLD,LOW_PRIORITY_SIGNAL,HOLD,16,1,335,0.0,29.8,871.0,0.0
2035,content_f29201903f9c,client_624b60c58c,0.4359488454112688,HOLD,LOW_PRIORITY_SIGNAL,HOLD,23,1,117,0.0,6.8,3603.0,0.0
2036,content_0a57fc95c688,client_9f14025af0,0.4359062106461499,HOLD,LOW_PRIORITY_SIGNAL,HOLD,79,1,249,0.0,79.1,2572.0,0.0
2037,content_8cc1fac46e97,client_19581e27de,0.43574474355334686,HOLD,LOW_PRIORITY_SIGNAL,HOLD,31769,60,112,0.17,5.2,2526.0,5.0
2038,content_894959d26bd4,client_19581e27de,0.43463939705133803,HOLD,LOW_PRIORITY_SIGNAL,HOLD,24026,51,119,0.15,6.7,2980.0,9.8
2039,content_34f1efdc673f,client_19581e27de,0.434215888183555,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6119,63,482,0.03,12.4,3325.0,0.0
2040,content_74635fef6230,client_624b60c58c,0.4341148585599078,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7,5,131,0.0,8.1,3552.0,0.0
2041,content_a13a3a7bc09c,client_19581e27de,0.4340545832391697,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6062,23,482,0.07,14.1,2815.0,0.0
2042,content_b85fd20a1e08,client_19581e27de,0.43379444724287697,HOLD,LOW_PRIORITY_SIGNAL,HOLD,21544,69,112,0.28,5.9,2736.0,1.45
2043,content_fcb376ef0f62,client_624b60c58c,0.4337331154705085,HOLD,LOW_PRIORITY_SIGNAL,HOLD,198,2,356,0.0,12.6,1871.0,0.0
2044,content_f854d38a561f,client_19581e27de,0.4333552035537027,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10538,67,103,0.67,3.5,3151.0,0.0
2045,content_31e70284e7b0,client_9f14025af0,0.4333539563265414,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10,1,298,0.0,52.8,1123.0,0.0
2046,content_83a658926a78,client_19581e27de,0.43333552167876527,HOLD,LOW_PRIORITY_SIGNAL,HOLD,51244,91,98,0.18,5.1,2937.0,3.3
2047,content_4522f0e80cfb,client_349c41201b,0.43295530364526597,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2705,45,104,0.92,8.6,3030.0,0.0
2048,content_74d6d4d46019,client_9f14025af0,0.4327021006302275,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6,1,347,0.0,43.3,1094.0,0.0
2049,content_dab75804d00b,client_624b60c58c,0.4325344954405005,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,4,131,0.0,3.0,3660.0,0.0
2050,content_c546a19ea740,client_19581e27de,0.4322169000481804,HOLD,LOW_PRIORITY_SIGNAL,HOLD,17171,56,103,0.44,3.4,3240.0,5.36
2051,content_e6ad35d19151,client_19581e27de,0.431943428915985,HOLD,LOW_PRIORITY_SIGNAL,HOLD,53510,130,126,0.16,4.7,3188.0,3.85
2052,content_6a5b01acb593,client_19581e27de,0.43099654890810407,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8038,17,480,0.04,14.1,2506.0,0.0
2053,content_c65f7d13bd83,client_349c41201b,0.43091839006330124,HOLD,LOW_PRIORITY_SIGNAL,HOLD,22314,116,104,0.3,7.1,2901.0,0.0
2054,content_361740913080,client_9f14025af0,0.4308554482644884,HOLD,LOW_PRIORITY_SIGNAL,HOLD,15,1,347,0.0,16.4,1189.0,0.0
2055,content_094dc8785859,client_19581e27de,0.4304547479490624,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13674,97,126,0.74,5.0,2945.0,0.0
2056,content_a5e702e85ca3,client_349c41201b,0.430301673165606,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8674,133,118,0.93,13.4,3458.0,0.0
2057,content_524585c28046,client_9f14025af0,0.43023343392997404,HOLD,LOW_PRIORITY_SIGNAL,HOLD,20,1,306,0.0,20.6,1157.0,0.0
2058,content_abe429671051,client_e629fa6598,0.43014114502618606,HOLD,LOW_PRIORITY_SIGNAL,HOLD,19,1,358,5.26,30.2,1314.0,0.0
2059,content_4f1621bf91a6,client_19581e27de,0.4301133037757026,HOLD,LOW_PRIORITY_SIGNAL,HOLD,32029,138,112,0.49,2.4,3166.0,0.0
2060,content_9fff9b3a89de,client_9f14025af0,0.4298857858652354,HOLD,LOW_PRIORITY_SIGNAL,HOLD,58,8,249,12.07,9.4,2879.0,12.5
2061,content_ef2e8fc32620,client_624b60c58c,0.4295068332650908,HOLD,LOW_PRIORITY_SIGNAL,HOLD,26,2,109,0.0,7.0,4550.0,0.0
2062,content_cca5ddf9c1ad,client_349c41201b,0.4292768064537863,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1672,50,95,1.32,6.6,3061.0,0.0
2063,content_ee645bbf4ca3,client_19581e27de,0.4291557932724799,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14341,31,330,0.2,8.7,2389.0,9.68
2064,content_b974b50844c0,client_349c41201b,0.42905395223610937,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6012,110,124,1.41,7.0,2840.0,0.0
2065,content_54c2e1a2f541,client_19581e27de,0.42831342682487256,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7990,33,421,0.08,6.9,2958.0,0.0
2066,content_b7d553014cf8,client_9f14025af0,0.4281771772158025,HOLD,LOW_PRIORITY_SIGNAL,HOLD,103,3,182,1.94,15.0,2799.0,33.33
2067,content_641ab98da57d,client_624b60c58c,0.427692830636012,HOLD,LOW_PRIORITY_SIGNAL,HOLD,24,7,111,0.0,8.9,3793.0,0.0
2068,content_73df05a51da5,client_624b60c58c,0.4275289103465986,HOLD,LOW_PRIORITY_SIGNAL,HOLD,21,3,113,0.0,4.7,4448.0,0.0
2069,content_12230b9e8751,client_19581e27de,0.4272133920557596,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6103,62,103,0.77,3.6,2762.0,1.61
2070,content_9573f22c8b16,client_349c41201b,0.42698062362818506,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2406,37,95,1.21,7.2,2977.0,0.0
2071,content_eb28741ff2bd,client_9f14025af0,0.42611918373475766,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,1,347,0.0,52.9,1121.0,0.0
2072,content_f103fa895dc1,client_349c41201b,0.4260368974308834,HOLD,LOW_PRIORITY_SIGNAL,HOLD,3038,77,104,0.63,22.5,3076.0,1.3
2073,content_58f93a020d56,client_e629fa6598,0.4258002651223371,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1314,10,358,0.61,9.4,1912.0,0.0
2074,content_ea1a20b56ead,client_349c41201b,0.4256862107020891,HOLD,LOW_PRIORITY_SIGNAL,HOLD,15741,80,126,0.42,8.7,2564.0,1.25
2075,content_4f10623f1729,client_19581e27de,0.4256432538562894,HOLD,LOW_PRIORITY_SIGNAL,HOLD,67635,115,139,0.14,7.6,3602.0,1.74
2076,content_b8fb3b4ab624,client_19581e27de,0.42541208971949146,HOLD,LOW_PRIORITY_SIGNAL,HOLD,19242,32,421,0.03,11.4,2805.0,6.25
2077,content_60b83f4c4dbd,client_e629fa6598,0.42522340757728694,HOLD,LOW_PRIORITY_SIGNAL,HOLD,24,1,358,0.0,24.1,1297.0,0.0
2078,content_89aa1fd193c6,client_624b60c58c,0.4250801877346473,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,6,133,0.0,5.4,4348.0,0.0
2079,content_3d3b6e494cc3,client_9f14025af0,0.42494398464052,HOLD,LOW_PRIORITY_SIGNAL,HOLD,96,1,250,2.08,54.7,2281.0,0.0
2080,content_2336c46f23e6,client_19581e27de,0.4249094772652144,HOLD,LOW_PRIORITY_SIGNAL,HOLD,56345,159,95,0.25,5.9,2611.0,0.63
2081,content_cf7cce7dd8c9,client_9f14025af0,0.4245642529702054,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,1,182,7.69,3.5,2751.0,100.0
2082,content_c21024970297,client_19581e27de,0.4243513640581572,HOLD,LOW_PRIORITY_SIGNAL,HOLD,211366,874,126,0.41,5.1,2874.0,1.49
2083,content_23d452af4198,client_349c41201b,0.4243053581691773,HOLD,LOW_PRIORITY_SIGNAL,HOLD,117948,1017,111,0.77,2.4,2915.0,1.47
2084,content_0be88b7c1f24,client_9f14025af0,0.42424221712590354,HOLD,LOW_PRIORITY_SIGNAL,HOLD,34,8,116,26.47,12.0,3233.0,62.5
2085,content_dc15af7f9670,client_624b60c58c,0.42419972052236,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8,5,132,0.0,6.4,3986.0,0.0
2086,content_a296f4390de7,client_349c41201b,0.42398641537689324,HOLD,LOW_PRIORITY_SIGNAL,HOLD,41088,282,126,0.74,3.5,3212.0,1.42
2087,content_aa2ee8f3c782,client_9f14025af0,0.42394144840949083,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7,1,250,0.0,28.6,3585.0,0.0
2088,content_431f82322746,client_02d20bbd7e,0.42359914585228303,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,2,332,0.0,8.4,1422.0,0.0
2089,content_65c12751b84f,client_19581e27de,0.423306410778996,HOLD,LOW_PRIORITY_SIGNAL,HOLD,97828,255,112,0.24,4.7,3311.0,1.57
2090,content_bb94c8783267,client_9f14025af0,0.422965012660155,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8,1,306,0.0,45.4,1122.0,0.0
2091,content_3419aca9b782,client_19581e27de,0.42271220253552566,HOLD,LOW_PRIORITY_SIGNAL,HOLD,70784,916,112,1.46,2.2,3096.0,1.31
2092,content_d35673caa5e7,client_19581e27de,0.4226550742449492,HOLD,LOW_PRIORITY_SIGNAL,HOLD,20513,77,124,0.39,5.0,2852.0,0.0
2093,content_f20f68b3dc73,client_9f14025af0,0.42247162099713437,HOLD,LOW_PRIORITY_SIGNAL,HOLD,18,1,347,0.0,81.7,1113.0,0.0
2094,content_941b6761a4bb,client_19581e27de,0.4222536357709278,HOLD,LOW_PRIORITY_SIGNAL,HOLD,9708,66,95,0.6,4.7,2999.0,1.52
2095,content_4249a3775a77,client_19581e27de,0.4219871887518283,HOLD,LOW_PRIORITY_SIGNAL,HOLD,33844,64,112,0.19,5.2,3216.0,3.13
2096,content_d009995a398b,client_19581e27de,0.4216476308937457,HOLD,LOW_PRIORITY_SIGNAL,HOLD,29143,70,119,0.22,5.3,2941.0,4.29
2097,content_85b466769266,client_624b60c58c,0.4211503046250387,HOLD,LOW_PRIORITY_SIGNAL,HOLD,25,2,109,0.0,6.5,3721.0,0.0
2098,content_99bf0f67eb8d,client_19581e27de,0.4211020134301348,HOLD,LOW_PRIORITY_SIGNAL,HOLD,24737,57,112,0.23,7.6,3205.0,8.77
2099,content_e674ca53c514,client_19581e27de,0.4206619005435766,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10764,19,362,0.05,16.0,2191.0,0.0
2100,content_68bf33ee433a,client_624b60c58c,0.42065076600447987,HOLD,LOW_PRIORITY_SIGNAL,HOLD,722,1,350,0.14,14.2,2149.0,0.0
2101,content_d3671c5c2280,client_349c41201b,0.4204018663912487,HOLD,LOW_PRIORITY_SIGNAL,HOLD,861,12,124,0.23,49.3,3069.0,0.0
2102,content_c7a0d0bdaeb3,client_349c41201b,0.4196422524953298,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2957,31,104,1.05,5.6,2753.0,6.45
2103,content_979689b3b2a2,client_9f14025af0,0.41964078881813704,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,1,298,0.0,12.6,1225.0,0.0
2104,content_9fca4b97331f,client_349c41201b,0.41953621716362527,HOLD,LOW_PRIORITY_SIGNAL,HOLD,5385,50,111,0.71,5.6,2969.0,0.0
2105,content_e60192b8a0a9,client_624b60c58c,0.4184996709790348,HOLD,LOW_PRIORITY_SIGNAL,HOLD,870,22,356,0.0,13.7,1676.0,9.09
2106,content_910151d0570b,client_19581e27de,0.4179887507954823,HOLD,LOW_PRIORITY_SIGNAL,HOLD,23242,62,98,0.27,5.7,2461.0,1.61
2107,content_19e7842ebc63,client_9f14025af0,0.4179117511889255,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7,1,306,0.0,33.1,1208.0,0.0
2108,content_ced2252120c8,client_349c41201b,0.41645719708477047,HOLD,LOW_PRIORITY_SIGNAL,HOLD,17316,106,126,0.2,8.4,3170.0,1.89
2109,content_5e3ab29c4ddb,client_9f14025af0,0.4163958447609171,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11,16,249,0.0,69.3,2982.0,6.25
2110,content_1c4660ca11cc,client_9f14025af0,0.4162131016692263,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,1,347,0.0,77.8,942.0,0.0
2111,content_7e45f97d5bfc,client_19581e27de,0.41620404314299464,HOLD,LOW_PRIORITY_SIGNAL,HOLD,26254,83,112,0.31,4.6,2606.0,2.41
2112,content_aa1b92cfb048,client_19581e27de,0.4160612999601066,HOLD,LOW_PRIORITY_SIGNAL,HOLD,112212,138,126,0.11,5.3,2904.0,0.72
2113,content_1fd11a358769,client_624b60c58c,0.41566449259607097,HOLD,LOW_PRIORITY_SIGNAL,HOLD,15097,122,317,0.61,7.4,5478.0,1.64
2114,content_f0f81b9e2de3,client_349c41201b,0.41550178765223067,HOLD,LOW_PRIORITY_SIGNAL,HOLD,40845,136,119,0.23,4.4,2927.0,2.21
2115,content_5351cb74a274,client_0b918943df,0.41522317380939283,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10,2,132,0.0,6.0,4031.0,0.0
2116,content_91c692be5008,client_349c41201b,0.415082527963202,HOLD,LOW_PRIORITY_SIGNAL,HOLD,37945,149,118,0.34,10.0,3027.0,1.34
2117,content_d9bf4dfc1b55,client_19581e27de,0.4150479042259027,HOLD,LOW_PRIORITY_SIGNAL,HOLD,15138,60,124,0.41,5.3,2806.0,3.33
2118,content_fd1dc2828b88,client_19581e27de,0.4149996976498176,HOLD,LOW_PRIORITY_SIGNAL,HOLD,46739,496,126,1.07,1.7,2996.0,2.02
2119,content_d8f5a954165b,client_19581e27de,0.4149169910134382,HOLD,LOW_PRIORITY_SIGNAL,HOLD,20974,64,119,0.35,6.8,3077.0,1.56
2120,content_1cff2f0396b1,client_0b918943df,0.41490285412923955,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6,4,119,0.0,18.5,3948.0,0.0
2121,content_c5a4591c4cd0,client_19581e27de,0.4146404719567736,HOLD,LOW_PRIORITY_SIGNAL,HOLD,5230,38,103,0.59,5.3,3417.0,2.63
2122,content_c8f2f70f69db,client_19581e27de,0.4146389693903791,HOLD,LOW_PRIORITY_SIGNAL,HOLD,31501,361,119,1.08,2.7,2852.0,0.83
2123,content_82e20c84a0ee,client_624b60c58c,0.41426626054881455,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12,1,121,0.0,4.5,4242.0,0.0
2124,content_033fb70d570d,client_349c41201b,0.4139112476019485,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12188,71,119,0.39,7.3,2811.0,2.82
2125,content_4df0b7207fe3,client_9f14025af0,0.41358094935822537,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1700,31,306,1.65,49.6,896.0,16.13
2126,content_3486f0b9ca77,client_349c41201b,0.41314294746231334,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11225,82,104,0.35,3.9,3201.0,1.22
2127,content_ed30e6d83dc7,client_624b60c58c,0.41306332366304915,HOLD,LOW_PRIORITY_SIGNAL,HOLD,4992,23,356,0.08,11.5,1745.0,0.0
2128,content_ebc4038b5ab4,client_349c41201b,0.4125426255774943,HOLD,LOW_PRIORITY_SIGNAL,HOLD,47805,122,111,0.23,5.2,2637.0,0.82
2129,content_ead8e65d1fd2,client_9f14025af0,0.41243247921687387,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8,1,335,12.5,80.6,1217.0,100.0
2130,content_0d9c4b839f7f,client_9f14025af0,0.4123428846159697,HOLD,LOW_PRIORITY_SIGNAL,HOLD,35,1,309,0.0,1.6,1120.0,0.0
2131,content_0a95ecdeb00f,client_9f14025af0,0.4120031316467291,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6,1,347,0.0,21.7,995.0,0.0
2132,content_171b24cfd846,client_19581e27de,0.4102993284283085,HOLD,LOW_PRIORITY_SIGNAL,HOLD,39592,121,98,0.28,5.0,2923.0,1.65
2133,content_7d1604a9ed01,client_349c41201b,0.40938880492525764,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8016,95,126,0.46,6.7,2594.0,3.16
2134,content_833d3cee6f81,client_19581e27de,0.4086601410305496,HOLD,LOW_PRIORITY_SIGNAL,HOLD,40342,219,126,0.62,3.8,2849.0,0.46
2135,content_d6b17274474e,client_19581e27de,0.4077334133695928,HOLD,LOW_PRIORITY_SIGNAL,HOLD,105273,1432,119,1.35,4.0,2838.0,1.68
2136,content_26b7924313a7,client_19581e27de,0.4075923434871905,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8482,106,119,0.74,4.1,2944.0,5.66
2137,content_0fede1f90032,client_19581e27de,0.4072907776837907,HOLD,LOW_PRIORITY_SIGNAL,HOLD,19651,70,112,0.35,5.1,2807.0,2.86
2138,content_b39dc68d0656,client_9f14025af0,0.40726889990166043,HOLD,LOW_PRIORITY_SIGNAL,HOLD,26,1,306,0.0,60.7,924.0,0.0
2139,content_16064dfe2d43,client_9f14025af0,0.407263137951577,HOLD,LOW_PRIORITY_SIGNAL,HOLD,25,1,298,0.0,75.8,1099.0,0.0
2140,content_819432b33e2f,client_19581e27de,0.4071490461785599,HOLD,LOW_PRIORITY_SIGNAL,HOLD,18339,71,119,0.43,4.4,2971.0,4.23
2141,content_ea9e2816796b,client_0b918943df,0.40705433256023943,HOLD,LOW_PRIORITY_SIGNAL,HOLD,9,1,120,0.0,7.6,3643.0,0.0
2142,content_8e04e83fece7,client_19581e27de,0.4066538278732047,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10258,104,95,0.97,3.5,2956.0,3.85
2143,content_8f8cd8bd2fa3,client_624b60c58c,0.4064105975597746,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8,3,124,0.0,7.5,3873.0,0.0
2144,content_5ee440d4f3af,client_349c41201b,0.4063084060333286,HOLD,LOW_PRIORITY_SIGNAL,HOLD,5402,63,111,0.87,9.2,3154.0,1.59
2145,content_bf7bff5d0756,client_349c41201b,0.40563410597479715,HOLD,LOW_PRIORITY_SIGNAL,HOLD,197199,535,111,0.22,6.8,3119.0,0.75
2146,content_babdda75f3e4,client_19581e27de,0.40542516507724713,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12316,87,362,0.04,25.7,2577.0,1.15
2147,content_f7fa69785d97,client_9f14025af0,0.4052932360427284,HOLD,LOW_PRIORITY_SIGNAL,HOLD,773,2,250,0.13,68.9,3062.0,0.0
2148,content_eb43e4acda16,client_19581e27de,0.4052519120942628,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8329,78,124,0.65,4.7,2770.0,3.85
2149,content_ccd70c97f59e,client_19581e27de,0.4051768213378115,HOLD,LOW_PRIORITY_SIGNAL,HOLD,35543,95,119,0.11,6.2,3094.0,2.11
2150,content_ca686563bfd5,client_349c41201b,0.40515464554050185,HOLD,LOW_PRIORITY_SIGNAL,HOLD,17640,91,111,0.32,7.7,2799.0,3.3
2151,content_ae973d24c119,client_19581e27de,0.405114998444976,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6592,16,362,0.09,14.6,2810.0,0.0
2152,content_e5bd84586ccf,client_19581e27de,0.40509438823946453,HOLD,LOW_PRIORITY_SIGNAL,HOLD,117054,589,126,0.57,4.4,3148.0,1.87
2153,content_841b181fa6c6,client_349c41201b,0.405054477027735,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2151,30,104,1.07,11.2,3134.0,0.0
2154,content_aa72e73a41d0,client_19581e27de,0.40477309146445256,HOLD,LOW_PRIORITY_SIGNAL,HOLD,27718,87,126,0.38,4.8,3100.0,3.45
2155,content_3ede3ec0c2f3,client_19581e27de,0.4047655465230158,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12169,95,103,0.3,6.5,2980.0,3.16
2156,content_a491c6b04b63,client_624b60c58c,0.4046291714436689,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7,1,322,0.0,18.3,1316.0,0.0
2157,content_65a9dd5de032,client_349c41201b,0.4044055476933294,HOLD,LOW_PRIORITY_SIGNAL,HOLD,28,1,111,0.0,2.0,3230.0,0.0
2158,content_79a446a80cd2,client_349c41201b,0.4043977957107519,HOLD,LOW_PRIORITY_SIGNAL,HOLD,57758,99,104,0.12,8.4,3247.0,5.05
2159,content_c18b0a2a9d3a,client_0b918943df,0.4041795353220443,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1314,29,347,0.84,9.7,1310.0,6.9
2160,content_f2b426905e8c,client_e629fa6598,0.4032249525926303,HOLD,LOW_PRIORITY_SIGNAL,HOLD,19,5,358,0.0,44.3,1647.0,0.0
2161,content_e2b9d5c9757f,client_19581e27de,0.4026883601636417,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10857,82,98,0.82,4.2,3509.0,2.44
2162,content_8db3b99daf79,client_19581e27de,0.40243462489824766,HOLD,LOW_PRIORITY_SIGNAL,HOLD,25785,112,119,0.48,1.8,2728.0,0.89
2163,content_0f1ee515fdf5,client_19581e27de,0.4024145485714308,HOLD,LOW_PRIORITY_SIGNAL,HOLD,39292,129,119,0.36,4.9,3069.0,0.78
2164,content_ce4587bfc7a4,client_19581e27de,0.4019576617407825,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11297,15,482,0.12,6.6,2346.0,0.0
2165,content_008fb02c46cb,client_349c41201b,0.40147356333970996,HOLD,LOW_PRIORITY_SIGNAL,HOLD,236803,703,111,0.26,4.4,3338.0,1.14
2166,content_037ffd2ccce7,client_349c41201b,0.401448711261755,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11037,96,111,0.39,8.7,3065.0,3.13
2167,content_a7bd0301859d,client_19581e27de,0.4013273421596905,HOLD,LOW_PRIORITY_SIGNAL,HOLD,18259,79,103,0.36,4.5,2952.0,0.0
2168,content_c54751d19127,client_19581e27de,0.4012056342328067,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6217,35,419,0.06,10.2,3213.0,0.0
2169,content_e13351483551,client_19581e27de,0.4010037204134423,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14042,124,421,0.09,7.9,2748.0,2.42
2170,content_c0c72e7582e1,client_19581e27de,0.40083353013565526,HOLD,LOW_PRIORITY_SIGNAL,HOLD,103857,290,119,0.26,4.1,2922.0,1.38
2171,content_2442e404baf1,client_19581e27de,0.4002936189634749,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8788,85,98,0.79,3.8,2791.0,9.41
2172,content_054ea1b92a9a,client_e629fa6598,0.4002879289772261,HOLD,LOW_PRIORITY_SIGNAL,HOLD,103,2,358,0.0,68.3,1504.0,0.0
2173,content_f18c12f239fd,client_349c41201b,0.3993886311973612,HOLD,LOW_PRIORITY_SIGNAL,HOLD,10142,150,119,0.98,8.1,2992.0,0.0
2174,content_a4de08e9f260,client_349c41201b,0.39934676872487124,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7670,67,95,0.63,6.0,3301.0,2.99
2175,content_8fce8614bbab,client_349c41201b,0.39920804846546554,HOLD,LOW_PRIORITY_SIGNAL,HOLD,21414,279,104,1.05,2.3,2458.0,0.36
2176,content_292efd8c2a22,client_e629fa6598,0.3981635000300207,HOLD,LOW_PRIORITY_SIGNAL,HOLD,4774,55,358,0.71,8.0,1300.0,1.82
2177,content_655995f46256,client_19581e27de,0.3974420230801289,HOLD,LOW_PRIORITY_SIGNAL,HOLD,25611,284,95,1.09,2.4,2943.0,1.76
2178,content_1446113aeb42,client_624b60c58c,0.3972775891967623,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11,2,119,0.0,5.3,4276.0,0.0
2179,content_22140cc4c8c4,client_9f14025af0,0.39712060623324896,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6,1,347,16.67,11.3,983.0,0.0
2180,content_8f425f499d3b,client_19581e27de,0.3971161885940537,HOLD,LOW_PRIORITY_SIGNAL,HOLD,31794,124,419,0.1,8.4,3051.0,0.0
2181,content_a4cc7da6287b,client_19581e27de,0.3968328456419481,HOLD,LOW_PRIORITY_SIGNAL,HOLD,127833,297,119,0.23,4.8,2445.0,1.68
2182,content_67f1b1a99996,client_349c41201b,0.3967989111713683,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11503,88,111,0.39,4.9,2975.0,1.14
2183,content_e9766970210a,client_9f14025af0,0.39675703604559603,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14,2,249,7.14,11.7,2634.0,50.0
2184,content_e79f03df2781,client_9f14025af0,0.39614116960615264,HOLD,LOW_PRIORITY_SIGNAL,HOLD,23,1,306,0.0,81.5,1062.0,0.0
2185,content_53bbdb0394b7,client_19581e27de,0.3955284421642595,HOLD,LOW_PRIORITY_SIGNAL,HOLD,19575,177,126,0.95,4.5,3080.0,0.56
2186,content_706e4533470b,client_624b60c58c,0.3953981676503682,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12,2,330,0.0,8.7,1276.0,0.0
2187,content_fac7dee358f9,client_02d20bbd7e,0.3951849044329321,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8,1,332,0.0,8.1,1356.0,0.0
2188,content_787229f47453,client_19581e27de,0.3945167467325541,HOLD,LOW_PRIORITY_SIGNAL,HOLD,9582,150,103,0.94,3.1,2912.0,6.0
2189,content_b537d181b10d,client_19581e27de,0.3943896610045183,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14665,81,103,0.4,4.7,3685.0,1.23
2190,content_496f4747e1ce,client_19581e27de,0.39428958028678807,HOLD,LOW_PRIORITY_SIGNAL,HOLD,11750,96,389,0.1,8.5,2833.0,0.0
2191,content_b332b2a67977,client_19581e27de,0.39409244276614386,HOLD,LOW_PRIORITY_SIGNAL,HOLD,48002,167,126,0.35,3.8,2880.0,1.8
2192,content_4f26f60ca57e,client_624b60c58c,0.39408286633342465,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13,1,120,0.0,6.2,4565.0,0.0
2193,content_66fabd711c2c,client_19581e27de,0.3937857457360073,HOLD,LOW_PRIORITY_SIGNAL,HOLD,22059,90,119,0.28,5.4,2907.0,5.56
